Regulator Name,Gene Set Name,Total Genes,Gene Set Size,Regulator Target Set Size,Overlap,Total Genes,odds-ratio,p-value,Adjusted p-value
Rv1994c,Mycolic acid pathway,1010,14.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Nicotinate and nicotinamide metabolism,1010,2.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Nucleotide Salvage Pathway,1010,8.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Other Amino Acid Metabolism,1010,20.0,10.0,1.0,1010,5.7368421052631575,0.1820159971908249,1.0
Rv1994c,Others,1010,3.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Oxidative Phosphorylation,1010,35.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Pantothenate and CoA Metabolism,1010,18.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Pentose Phosphate Pathway,1010,14.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Peptidoglycan Metabolism,1010,12.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,p-HBAD biosynthesis,1010,4.0,10.0,1.0,1010,36.925925925925924,0.039076874640722445,0.5959223382710173
Rv1994c,Phenolic glycolipid biosynthesis,1010,3.0,10.0,1.0,1010,55.44444444444444,0.02943872895005768,0.5959223382710173
Rv1994c,Polyprenyl Metabolism,1010,15.0,10.0,1.0,1010,7.825396825396825,0.13955422056878256,1.0
Rv1994c,Propanoate metabolism,1010,3.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Propanoate Metabolism,1010,5.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Purine and Pyrimidine Biosynthesis,1010,74.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Pyruvate Metabolism,1010,24.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Redox Metabolism,1010,25.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Riboflavin Metabolism,1010,9.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Spermidine biosynthesis,1010,1.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Starch and sucrose metabolism,1010,10.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Sulfur metabolism,1010,10.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Thiamine Metabolism,1010,3.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Threonine and Lysine Metabolism,1010,8.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Transport,1010,101.0,10.0,4.0,1010,6.206185567010309,0.012331916723686597,0.3761234600724412
Rv1994c,tRNA Charging,1010,2.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Unassigned,1010,1.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Urea Cycle,1010,4.0,10.0,2.0,1010,124.75,0.000524291878063375,0.031981804561865876
Rv1994c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,,1010,3.0,10.0,0.0,1010,0.0,1.0,1.0
Rv1994c,Cholesterol degradation,1010,38.0,10.0,0.0,1010,0.0,1.0,1.0
Rv2009,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv2009,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv2009,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv2009,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv2009,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv2009,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv2009,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2009,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv2011c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,20.0,1.0,1010,1.8771929824561404,0.4331842446689588,1.0
Rv2011c,Alternate Carbon Metabolism,1010,19.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Arabinogalactan biosynthesis,1010,29.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Arabinogalactan bioynthesis,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Arginine and Proline Metabolism,1010,10.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Beta oxidation of unsaturated fatty acids,1010,67.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Carbon metabolism,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Citric Acid Cycle,1010,32.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Cofactor,1010,1.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,20.0,1.0,1010,0.4632621156852527,0.8835913762397771,1.0
Rv2011c,Cysteine and methionine metabolism,1010,27.0,20.0,1.0,1010,1.951417004048583,0.4214123702072548,1.0
Rv2011c,Degradation/Utilization/Assimilation,1010,7.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Ergothioneine biosynthesis,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Fatty acid biosynthesis,1010,15.0,20.0,1.0,1010,3.669172932330827,0.26075858825488135,1.0
Rv2011c,Fatty Acid Metabolism,1010,137.0,20.0,1.0,1010,0.3304953560371517,0.9474157639601154,1.0
Rv2011c,Folate Metabolism,1010,13.0,20.0,1.0,1010,4.2894736842105265,0.23016721399583462,1.0
Rv2011c,Fructose and mannose metabolism,1010,8.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Glycerolipid metabolism,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Glycerophospholipid metabolism,1010,50.0,20.0,4.0,1010,5.130434782608695,0.014315993281807273,0.5693416016995557
Rv2011c,Glycolysis/Gluconeogenesis,1010,54.0,20.0,4.0,1010,4.7,0.01866693776064117,0.5693416016995557
Rv2011c,Glyoxylate Metabolism,1010,7.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Histidine Metabolism,1010,10.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Inositol phosphate metabolism,1010,5.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Lipid metabolism,1010,11.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Membrane Metabolism,1010,67.0,20.0,1.0,1010,0.7368421052631579,0.750009713630892,1.0
Rv2011c,Miscellaneous,1010,6.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Mycobactin biosynthesis,1010,10.0,20.0,1.0,1010,5.7368421052631575,0.1820159971908249,1.0
Rv2011c,Mycolic Acid Biosynthesis,1010,11.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Mycolic acid pathway,1010,14.0,20.0,1.0,1010,3.9554655870445345,0.24561019866994027,1.0
Rv2011c,Nicotinate and nicotinamide metabolism,1010,2.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Nucleotide Salvage Pathway,1010,8.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Other Amino Acid Metabolism,1010,20.0,20.0,1.0,1010,2.6897506925207755,0.3322649779629071,1.0
Rv2011c,Others,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Oxidative Phosphorylation,1010,35.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Pantothenate and CoA Metabolism,1010,18.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Pentose Phosphate Pathway,1010,14.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Peptidoglycan Metabolism,1010,12.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,p-HBAD biosynthesis,1010,4.0,20.0,1.0,1010,17.31578947368421,0.0769971526576522,1.0
Rv2011c,Phenolic glycolipid biosynthesis,1010,3.0,20.0,1.0,1010,26.0,0.05829395412994506,1.0
Rv2011c,Polyprenyl Metabolism,1010,15.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Propanoate metabolism,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Propanoate Metabolism,1010,5.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Purine and Pyrimidine Biosynthesis,1010,74.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Pyruvate Metabolism,1010,24.0,20.0,1.0,1010,2.2128146453089244,0.3846872498165813,1.0
Rv2011c,Redox Metabolism,1010,25.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Riboflavin Metabolism,1010,9.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Spermidine biosynthesis,1010,1.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Starch and sucrose metabolism,1010,10.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Sulfur metabolism,1010,10.0,20.0,1.0,1010,5.7368421052631575,0.1820159971908249,1.0
Rv2011c,Thiamine Metabolism,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Threonine and Lysine Metabolism,1010,8.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Transport,1010,101.0,20.0,2.0,1010,1.0,0.6108202278986569,1.0
Rv2011c,tRNA Charging,1010,2.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Unassigned,1010,1.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Urea Cycle,1010,4.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,,1010,3.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2011c,Cholesterol degradation,1010,38.0,20.0,0.0,1010,0.0,1.0,1.0
Rv2017,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv2017,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv2017,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv2017,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv2017,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv2017,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv2017,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2017,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv2021c,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv2034,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Alternate Carbon Metabolism,1010,19.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Arabinogalactan biosynthesis,1010,29.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Arabinogalactan bioynthesis,1010,3.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Arginine and Proline Metabolism,1010,10.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Beta oxidation of unsaturated fatty acids,1010,67.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Carbon metabolism,1010,3.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Citric Acid Cycle,1010,32.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Cofactor,1010,1.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,6.0,0.0,1010,0.0,1.0,1.0
Rv2034,Cysteine and methionine metabolism,1010,27.0,6.0,0.0,1010,0.0,1.0,1.0
