,pFBA fluxes,IMAT fluxes,FVA IMAT pFBA fluxes,diff imat,diff fva imat,name,annotation,expression,gpr,notes,id,subsystem,genes
80,-0.0,1.0,0.9978281456873637,1.0,0.9978281456873637,Succinylarginine dihydrolase,{},2.0 h2o[c] + 2.0 h[c] + sucarg[c] --> co2[c] + 2.0 nh4[c] + sucorn[c],,{},SADH,Arginine and Proline Metabolism,
81,-0.0,1.0,0.9978281456873637,1.0,0.9978281456873637,Succinylglutamate desuccinylase,{},h2o[c] + sucglu[c] --> glu__L[c] + succ[c],,{},SGDS,Arginine and Proline Metabolism,
82,-0.0,1.0,0.9978281456873637,1.0,0.9978281456873637,Succinylglutamic semialdehyde dehydrogenase,{},h2o[c] + nad[c] + sucgsa[c] --> 2.0 h[c] + nadh[c] + sucglu[c],,{},SGSAD,Arginine and Proline Metabolism,
83,-0.0,1.0,0.9978281456873637,1.0,0.9978281456873637,Succinylornithine transaminase,{},akg[c] + sucorn[c] --> glu__L[c] + sucgsa[c],,{},SOTA,Arginine and Proline Metabolism,
84,0.0,-0.0,0.0,-0.0,0.0,R_FAD_14,{},coa[c] + fad[c] + nad[c] + odecoa[c] --> accoa[c] + fadh2[c] + hdcoa[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_14,Beta oxidation of unsaturated fatty acids,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
85,0.0,-0.0,0.0,-0.0,0.0,R_FAD_15,{},coa[c] + fad[c] + hdcoa[c] + nad[c] --> accoa[c] + c5tetdcoa[c] + fadh2[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_15,Beta oxidation of unsaturated fatty acids,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
86,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_16,{},c5tetdcoa[c] + coa[c] + fad[c] + nad[c] --> accoa[c] + c3dodcoa[c] + fadh2[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_16,Beta oxidation of unsaturated fatty acids,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
87,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_17,{},c3dodcoa[c] + h2o[c] --> h[c] + t2dodcoa[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_17,Beta oxidation of unsaturated fatty acids,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
88,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_18,{},3.0 h2o[c] + t2dodcoa[c] --> d2hdodcoa[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_18,Beta oxidation of unsaturated fatty acids,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
89,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_19,{},d2hdodcoa[c] + nad[c] --> dodcoa[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_19,Beta oxidation of unsaturated fatty acids,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
90,0.0,-0.0,0.0,-0.0,0.0,MNXR26399,{},co[c] + 2.0 fdxox[c] + h2o[c] <=> co2[c] + 2.0 fdxrd[c] + 2.0 h[c],Rv0373c and Rv0374c and Rv0375c,{},COCO2,Carbon metabolism,"Rv0374c,Rv0375c,Rv0373c"
91,1.8342797201490104,1.2699999999999882,1.706911702188671,-0.5642797201490222,-0.12736801796033936,Aconitate hydratase,{},cit[c] <=> icit[c],Rv1475c,{},ACONT,Citric Acid Cycle,Rv1475c
92,-0.0,0.0,-0.0,0.0,0.0,Oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase),{},coa[c] + sdhlam[c] --> dhlam[c] + succoa[c],Rv2215,{},AKGDb,Citric Acid Cycle,Rv2215
93,0.0,0.0,0.0,0.0,0.0,Citrate lyase,{},cit[c] --> ac[c] + oaa[c],Rv2498c or Rv3075c,{},CITL,Citric Acid Cycle,"Rv3075c,Rv2498c"
94,0.8342797201490104,0.2699999999999883,0.706911702188671,-0.5642797201490222,-0.12736801796033936,Citrate synthase,{},accoa[c] + h2o[c] + oaa[c] --> cit[c] + coa[c] + h[c],Rv0896 or Rv0889c,{},CS,Citric Acid Cycle,"Rv0889c,Rv0896"
95,0.03113324072246277,-0.0,0.004501105839907901,-0.03113324072246277,-0.026632134882554868,FRD,{},fadh2[c] + fum[c] --> fad[c] + succ[c],(Rv3318 and Rv3319 and Rv3316 and Rv3317) or (Rv1552 and Rv1553 and Rv1554 and Rv1555),{},FRD,Citric Acid Cycle,"Rv3317,Rv3318,Rv3319,Rv1555,Rv1552,Rv1554,Rv1553,Rv3316"
96,0.0,0.0,0.0,0.0,0.0,Fumarate reductase,{},fum[c] + mql8[c] --> mqn8[c] + succ[c],(Rv3316 and Rv3317 and Rv3318 and Rv3319) or (Rv0247c and Rv3316 and Rv3317 and Rv3318) or (Rv0248c and Rv3316 and Rv3317 and Rv3318),{},FRD2,Citric Acid Cycle,"Rv3317,Rv0247c,Rv3319,Rv0248c,Rv3318,Rv3316"
97,-0.0,0.0,0.0,0.0,0.0,Fumarate reductase,{},2dmmql8[c] + fum[c] --> 2dmmq8[c] + succ[c],(Rv3316 and Rv3317 and Rv3318 and Rv3319) or (Rv0247c and Rv3316 and Rv3317 and Rv3318) or (Rv0248c and Rv3316 and Rv3317 and Rv3318),{},FRD3,Citric Acid Cycle,"Rv3317,Rv0247c,Rv3319,Rv0248c,Rv3318,Rv3316"
98,2.86553122295021,3.269999999999988,3.709258051522695,0.4044687770497779,0.843726828572485,Fumarase,{},fum[c] + h2o[c] <=> mal__L[c],Rv1098c,{},FUM,Citric Acid Cycle,Rv1098c
99,-0.0,0.0,0.0,0.0,0.0,Glycine-cleavage complex,{},dhlpro[c] + nad[c] --> h[c] + lpro[c] + nadh[c],Rv3303c,{},GCCc,Citric Acid Cycle,Rv3303c
100,1.8342797201490102,1.2699999999999882,1.706911702188671,-0.564279720149022,-0.12736801796033914,Isocitrate dehydrogenase (NADP),{},icit[c] + nadp[c] --> akg[c] + co2[c] + nadph[c],Rv3339c or Rv0066c,{},ICDHyr,Citric Acid Cycle,"Rv3339c,Rv0066c"
101,0.969441549740127,1.2533333333333216,2.7228242233214357,0.28389178359319467,1.7533826735813087,Malate dehydrogenase,{},mal__L[c] + nad[c] <=> h[c] + nadh[c] + oaa[c],Rv1240,{},MDH,Citric Acid Cycle,Rv1240
102,0.0,0.0,0.0,0.0,0.0,2 oxoglutarate decarboxylase,{},akg[c] + h[c] --> co2[c] + sucsal[c],Rv1248c or Rv0555,{},OXGDC,Citric Acid Cycle,"Rv1248c,Rv0555"
103,0.0,0.0,0.0,0.0,0.0,Pyruvate carboxylase,{},atp[c] + hco3[c] + pyr[c] --> adp[c] + h[c] + oaa[c] + pi[c],Rv2967c,{},PC,Citric Acid Cycle,Rv2967c
104,0.03143263839015886,0.0,0.00454439142660718,-0.03143263839015886,-0.02688824696355168,Pyruvate dehydrogenase (dihydrolipoamide dehydrogenase) reversible,{},dhlam[c] + nad[c] --> h[c] + lpam[c] + nadh[c],Rv0462 or Rv0843,{},PDHcr,Citric Acid Cycle,"Rv0462,Rv0843"
105,-0.029604067134703763,-1.0166666666666666,-0.004280024705843777,-0.9870625995319628,0.025324042428859987,Phosphoenolpyruvate carboxykinase (GTP),{},gtp[c] + oaa[c] <=> co2[c] + gdp[c] + pep[c],Rv0211,{},PEPCK_re,Citric Acid Cycle,Rv0211
106,0.0,0.0,0.0,0.0,0.0,Succinate dehydrogenase,{},fad[c] + succ[c] --> fadh2[c] + fum[c],(Rv3318 and Rv3319 and Rv3316 and Rv3317) or (Rv0247c and Rv0248c and Rv0249c) or (Rv1552 and Rv1553 and Rv1554 and Rv1555),{},SUCD1,Citric Acid Cycle,"Rv3317,Rv3316,Rv3318,Rv3319,Rv0248c,Rv0249c,Rv1555,Rv1552,Rv1553,Rv1554,Rv0247c"
107,-2.7446918292875058,-0.26999999999998847,-0.697588058956292,2.4746918292875173,2.047103770331214,Succinyl-CoA synthetase (ADP-forming),{},atp[c] + coa[c] + succ[c] <=> adp[c] + pi[c] + succoa[c],Rv0952 and Rv0951,{},SUCOAS,Citric Acid Cycle,"Rv0951,Rv0952"
108,-1.5928932006641676,-2.2699999999999885,-2.5292535748518645,-0.6771067993358209,-0.9363603741876969,MNXR84838,{},co2[c] + 2.0 fdxrd[c] + h[c] + succoa[c] <=> akg[c] + coa[c] + 2.0 fdxox[c],Rv1248c or (Rv2454c and Rv2455c),{},KGD2,Citric Acid Cycle,"Rv2455c,Rv2454c,Rv1248c"
109,0.0,0.0,0.0,0.0,0.0,Oxoglutarate dehydrogenase (lipoamide),{},akg[c] + h[c] + lpam[c] <=> co2[c] + sdhlam[c],Rv1248c,{},AKGDa,Citric Acid Cycle,Rv1248c
110,1.1815000000000442,0.0,0.16899999999992854,-1.1815000000000442,-1.0125000000001156,2-Oxogluterate dehydrogenase,{},akg[c] + coa[c] + nad[c] --> co2[c] + nadh[c] + succoa[c],,{},AKGDH,Citric Acid Cycle,
111,-0.0,0.0,-0.0,0.0,0.0,Heme Degredation MhuD,{},h2o[c] + o2[c] + pheme[c] --> fe2[c] + mycobilin[c],Rv3592,{},MHUD1,Cofactor,Rv3592
112,-0.0,-0.0,-0.0,0.0,0.0,Adenosyl cobinamide phosphate guanyltransferase,{},adocbip[c] + gtp[c] + h[c] --> agdpcbi[c] + ppi[c],Rv0254c,{},ACBIPGT,Cofactor and Prosthetic Group Biosynthesis,Rv0254c
113,0.0,0.0,0.0,0.0,0.0,Adenosylcobinamide-phosphate synthase,{},adcobhex[c] + appl[c] + atp[c] --> adocbi[c] + adp[c] + h[c] + pi[c],Rv2236c,{},ADCPS1,Cofactor and Prosthetic Group Biosynthesis,Rv2236c
114,0.0,0.0,-0.0,0.0,-0.0,Adenosylcobinamide-phosphate synthase,{},adcobhex[c] + applp[c] + atp[c] --> adocbip[c] + adp[c] + h[c] + pi[c],Rv0254c or Rv2236c,{},ADCPS2,Cofactor and Prosthetic Group Biosynthesis,"Rv0254c,Rv2236c"
115,0.0,-0.0,0.0,-0.0,0.0,Adenosylcobyric acid synthase (glutamine-hydrolysing),{},adcobdam[c] + 4.0 atp[c] + 4.0 gln__L[c] + 4.0 h2o[c] --> adcobhex[c] + 4.0 adp[c] + 4.0 glu__L[c] + 4.0 h[c] + 4.0 pi[c],Rv0255c,{},ADCYRS,Cofactor and Prosthetic Group Biosynthesis,Rv0255c
116,0.0,-0.0,0.0,-0.0,0.0,Adenosyl cobinamide kinase,{},adocbi[c] + atp[c] --> adocbip[c] + adp[c] + h[c],Rv0254c,{},ADOCBIK,Cofactor and Prosthetic Group Biosynthesis,Rv0254c
117,-0.0,-0.0,-0.0,0.0,0.0,Adenosylcobalamin 5'-phosphate synthase,{},agdpcbi[c] + rdmbzi[c] --> adocbl[c] + gmp[c] + h[c],Rv2208,{},ADOCBLS,Cofactor and Prosthetic Group Biosynthesis,Rv2208
118,9.979922256536409e-05,0.0,1.4428528899759672e-05,-9.979922256536409e-05,-8.537069366560441e-05,4 amino 5 hydroxymethyl 2 methylpyrimidine synthetase,{},air[c] + 2.0 h[c] --> 4ahmmp[c] + gcald[c] + pi[c],Rv0423c,{},AHMMPS,Cofactor and Prosthetic Group Biosynthesis,Rv0423c
119,0.0,0.0,0.0,0.0,0.0,Adenosylmethionine-8-amino-7-oxononanoate transaminase,{},8aonn[c] + amet[c] <=> amob[c] + dann[c],Rv1568,{},AMAOTr,Cofactor and Prosthetic Group Biosynthesis,Rv1568
120,0.00147203853283912,-0.0,0.00021282080127145515,-0.00147203853283912,-0.001259217731567665,S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8),{},2dmmq8[c] + amet[c] + h[c] --> ahcys[c] + mql8[c],,{},AMMQT8,Cofactor and Prosthetic Group Biosynthesis,
121,0.0,0.0,0.0,0.0,0.0,8-amino-7-oxononanoate synthase,{},ala__L[c] + h[c] + pmcoa[c] <=> 8aonn[c] + co2[c] + coa[c],Rv1569 and Rv0032,{},AOXSr,Cofactor and Prosthetic Group Biosynthesis,"Rv1569,Rv0032"
122,0.0,0.0,0.0,0.0,0.0,Biotin acetyl CoA carboxylase ligase,{},atp[c] + btn[c] + h[c] --> btamp[c] + ppi[c],Rv3279c,{},BACCL,Cofactor and Prosthetic Group Biosynthesis,Rv3279c
123,0.0,-0.0,0.0,-0.0,0.0,Biotin synthase (ala-L producing),{},cys__L[c] + dtbt[c] <=> ala__L[c] + btn[c] + 2.0 h[c],Rv1589,{},BTS2,Cofactor and Prosthetic Group Biosynthesis,Rv1589
124,0.0,0.0,-0.0,0.0,-0.0,Biotin synthase,{},dtbt[c] + 2.0 s[c] <=> btn[c] + h2s[c],Rv1589,{},BTS3r,Cofactor and Prosthetic Group Biosynthesis,Rv1589
125,0.0,-0.0,0.0,-0.0,0.0,Cobinamide adenyltransferase,{},atp[c] + cbi[c] + h[c] <=> adocbi[c] + pppi[c],Rv2849c,{},CBIAT,Cofactor and Prosthetic Group Biosynthesis,Rv2849c
126,0.0,-0.0,0.0,-0.0,0.0,Cob(I)alamin adenosyltransferase,{},atp[c] + cbl1[c] + h[c] <=> adocbl[c] + pppi[c],,{},CBLAT,Cofactor and Prosthetic Group Biosynthesis,
127,0.0,-0.0,0.0,-0.0,0.0,Cobaltochelatase,{},atp[c] + cobalt2[c] + h2o[c] + hgbam[c] --> adp[c] + co2dam[c] + 2.0 h[c] + pi[c],Rv2062c,{},COCHL,Cofactor and Prosthetic Group Biosynthesis,Rv2062c
128,-0.0,0.0,0.0,0.0,0.0,Precorrin-6A reductase,{},copre6[c] + h[c] + nadph[c] --> codhpre6[c] + nadp[c],Rv2070c,{},CPC6R,Cofactor and Prosthetic Group Biosynthesis,Rv2070c
129,0.00019959844513072817,0.0,2.8857057799519343e-05,-0.00019959844513072817,-0.00017074138733120882,Coproporphyrinogen oxidase (O2 required),{},cpppg3[c] + 2.0 h[c] + o2[c] --> 2.0 co2[c] + 2.0 h2o[c] + pppg9[c],Rv2388c,{},CPPPGO,Cofactor and Prosthetic Group Biosynthesis,Rv2388c
130,0.0,-0.0,0.0,-0.0,0.0,"Cob(I)yrinic acid a,c-diamide adenosyltransferase",{},atp[c] + co1dam[c] + h[c] --> adcobdam[c] + pppi[c],Rv2849c,{},CYRDAAT,Cofactor and Prosthetic Group Biosynthesis,Rv2849c
131,0.0,-0.0,0.0,-0.0,0.0,"Cob(II)yrinic acid a,c-diamide reductase (fmn-dependent)",{},2.0 co2dam[c] + fmnh2[c] --> 2.0 co1dam[c] + fmn[c] + 2.0 h[c],,{},CYRDAR2,Cofactor and Prosthetic Group Biosynthesis,
132,0.008757381780110702,-0.0,0.0012661034109539122,-0.008757381780110702,-0.007491278369156789,"3,4-Dihydroxy-2-butanone-4-phosphate synthase",{},ru5p__D[c] --> db4p[c] + for[c] + h[c],Rv1940,{},DB4PS,Cofactor and Prosthetic Group Biosynthesis,Rv1940
133,0.0,0.0,0.0,0.0,0.0,Dethiobiotin synthase,{},atp[c] + co2[c] + dann[c] <=> adp[c] + dtbt[c] + 3.0 h[c] + pi[c],Rv1570,{},DBTS,Cofactor and Prosthetic Group Biosynthesis,Rv1570
134,0.00147203853283912,0.0,0.00021282080127145515,-0.00147203853283912,-0.001259217731567665,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",{},dhna[c] + octdp[c] --> 2dmmq8[c] + co2[c] + h[c] + ppi[c],Rv0534c,{},DHNAOT,Cofactor and Prosthetic Group Biosynthesis,Rv0534c
135,0.00593930123292123,-0.0,0.0008586778261469476,-0.00593930123292123,-0.005080623406774283,Dimethylallyltranstransferase,{},dmpp[c] + ipdp[c] --> grdp[c] + ppi[c],Rv3398c or Rv3383c or Rv2173,{},DMATT,Cofactor and Prosthetic Group Biosynthesis,"Rv3398c,Rv3383c,Rv2173"
136,0.00593930123292123,0.0,0.0008586778261469476,-0.00593930123292123,-0.005080623406774283,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),{},h2mb4p[c] + h[c] + nadh[c] --> dmpp[c] + h2o[c] + nad[c],Rv1110,{},DMPPS,Cofactor and Prosthetic Group Biosynthesis,Rv1110
137,0.00019959844513072817,0.0,2.8857057799519343e-05,-0.00019959844513072817,-0.00017074138733120882,Ferrochelatase,{},fe2[c] + ppp9[c] --> 2.0 h[c] + pheme[c],Rv1485,{},FCLT,Cofactor and Prosthetic Group Biosynthesis,Rv1485
138,-0.0,-0.0,0.0,0.0,0.0,FCLT2,{},fmcbtt[c] + ppp9[c] --> 2.0 h[c] + mcbtt[c] + pheme[c],Rv1485,{},FCLT2,Cofactor and Prosthetic Group Biosynthesis,Rv1485
139,-0.0,0.0,-0.0,0.0,0.0,Aminomethyltransferase,{},5fthf[c] + h[c] <=> h2o[c] + methf[c],Rv2211c,{},FOMETRi,Cofactor and Prosthetic Group Biosynthesis,Rv2211c
140,0.0,0.0,0.0,0.0,0.0,5 formethyltetrahydrofolate cyclo ligase,{},5fthf[c] + atp[c] --> adp[c] + methf[c] + pi[c],Rv0992c,{},FTHFCL,Cofactor and Prosthetic Group Biosynthesis,Rv0992c
141,0.0023951813415687383,-0.0,0.0003462846935942321,-0.0023951813415687383,-0.0020488966479745062,Glutamate-1-semialdehyde aminotransferase,{},glu1sa[c] --> 5aop[c],Rv0524,{},G1SAT,Cofactor and Prosthetic Group Biosynthesis,Rv0524
